Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-15 07:58:00.317,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 07:28:00.082,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 06:57:58.932,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 06:27:57.772,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 05:57:56.824,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 05:27:55.669,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 05:27:54.863,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 04:57:57.813,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 04:57:56.896,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 04:48:16.835,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 04:27:57.804,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 04:27:55.787,-.05 In.,Low Low,Good,Value Change,,
2025-12-15 03:57:55.799,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 03:27:54.547,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 02:57:53.522,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 02:57:52.606,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 02:27:52.198,-.02 In.,Low Low,Good,Value Change,,
2025-12-15 01:57:51.274,-.02 In.,Low Low,Good,Value Change,,
2025-12-15 01:57:50.459,-.02 In.,Low Low,Good,Value Change,,
2025-12-15 01:27:50.125,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 01:27:49.410,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 00:57:49.081,-.02 In.,Low Low,Good,Value Change,,
2025-12-15 00:27:48.034,-.02 In.,Low Low,Good,Value Change,,
2025-12-15 00:27:47.248,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 23:57:46.819,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 23:27:45.971,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 23:27:45.053,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 22:57:44.720,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 22:27:43.567,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 21:57:42.622,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 21:27:41.579,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 20:57:40.433,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 20:27:39.383,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 19:57:38.742,-.02 In.,Low Low,Good,Value Change,,
