Time,Value,State,Quality,Reason,Status,Suppression Type
2025-10-15 02:15:00,200.40 Ft.,High,Good,Timed Report,,
2025-10-15 01:45:00,200.42 Ft.,High,Good,Timed Report,,
2025-10-15 01:15:00,200.44 Ft.,High,Good,Timed Report,,
2025-10-15 00:45:00,200.46 Ft.,High,Good,Timed Report,,
2025-10-15 00:15:00,200.48 Ft.,High,Good,Timed Report,,
2025-10-14 23:45:00,200.50 Ft.,High,Good,Timed Report,,
2025-10-14 23:15:00,200.51 Ft.,High,Good,Timed Report,,
2025-10-14 22:45:00,200.53 Ft.,High,Good,Timed Report,,
2025-10-14 22:15:00,200.55 Ft.,High,Good,Timed Report,,
2025-10-14 21:45:00,200.57 Ft.,High,Good,Timed Report,,
2025-10-14 21:15:00,200.59 Ft.,High,Good,Timed Report,,
2025-10-14 20:45:00,200.61 Ft.,High,Good,Timed Report,,
2025-10-14 20:15:00,200.63 Ft.,High,Good,Timed Report,,
2025-10-14 19:45:00,200.65 Ft.,High,Good,Timed Report,,
2025-10-14 19:15:00,200.68 Ft.,High,Good,Timed Report,,
2025-10-14 18:45:00,200.71 Ft.,High,Good,Timed Report,,
2025-10-14 18:15:00,200.73 Ft.,High,Good,Timed Report,,
2025-10-14 17:45:00,200.76 Ft.,High,Good,Timed Report,,
2025-10-14 16:45:00,200.78 Ft.,High,Good,Timed Report,,
2025-10-14 15:45:00,200.77 Ft.,High,Good,Timed Report,,
2025-10-14 15:15:00,200.76 Ft.,High,Good,Timed Report,,
2025-10-14 14:45:00,200.74 Ft.,High,Good,Timed Report,,
2025-10-14 14:15:00,200.71 Ft.,High,Good,Timed Report,,
2025-10-14 13:45:00,200.64 Ft.,High,Good,Timed Report,,
2025-10-14 13:15:00,200.44 Ft.,High,Good,Timed Report,,
2025-10-14 07:15:00,200.26 Ft.,High,Good,Timed Report,,
2025-10-14 06:45:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-14 06:15:00,200.31 Ft.,High,Good,Timed Report,,
2025-10-14 05:45:00,200.34 Ft.,High,Good,Timed Report,,
2025-10-14 05:15:00,200.36 Ft.,High,Good,Timed Report,,
2025-10-14 04:45:00,200.39 Ft.,High,Good,Timed Report,,
2025-10-14 04:15:00,200.41 Ft.,High,Good,Timed Report,,
2025-10-14 03:45:00,200.43 Ft.,High,Good,Timed Report,,
2025-10-14 03:15:00,200.44 Ft.,High,Good,Timed Report,,
2025-10-14 02:45:00,200.46 Ft.,High,Good,Timed Report,,
2025-10-14 02:15:00,200.48 Ft.,High,Good,Timed Report,,
2025-10-14 01:45:00,200.50 Ft.,High,Good,Timed Report,,
2025-10-14 01:15:00,200.52 Ft.,High,Good,Timed Report,,
2025-10-14 00:45:00,200.54 Ft.,High,Good,Timed Report,,
2025-10-14 00:15:00,200.56 Ft.,High,Good,Timed Report,,
2025-10-13 23:45:00,200.58 Ft.,High,Good,Timed Report,,
2025-10-13 23:15:00,200.61 Ft.,High,Good,Timed Report,,
2025-10-13 22:45:00,200.63 Ft.,High,Good,Timed Report,,
2025-10-13 22:15:00,200.65 Ft.,High,Good,Timed Report,,
2025-10-13 21:45:00,200.67 Ft.,High,Good,Timed Report,,
2025-10-13 20:45:00,200.70 Ft.,High,Good,Timed Report,,
2025-10-13 20:15:00,200.69 Ft.,High,Good,Timed Report,,
2025-10-13 19:45:00,200.66 Ft.,High,Good,Timed Report,,
2025-10-13 18:45:00,200.63 Ft.,High,Good,Timed Report,,
2025-10-13 18:15:00,200.64 Ft.,High,Good,Timed Report,,
2025-10-13 17:45:00,200.66 Ft.,High,Good,Timed Report,,
2025-10-13 17:15:00,200.69 Ft.,High,Good,Timed Report,,
2025-10-13 16:45:00,200.71 Ft.,High,Good,Timed Report,,
2025-10-13 15:45:00,200.72 Ft.,High,Good,Timed Report,,
2025-10-13 15:15:00,200.69 Ft.,High,Good,Timed Report,,
2025-10-13 14:45:00,200.58 Ft.,High,Good,Timed Report,,
2025-10-13 09:15:00,200.27 Ft.,High,Good,Timed Report,,
2025-10-13 06:45:00,200.25 Ft.,High,Good,Timed Report,,
2025-10-12 22:45:00,200.27 Ft.,High,Good,Timed Report,,
