Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-07 15:15:00,201.91 Ft.,High,Good,Timed Report,,
2025-12-07 14:30:00,201.92 Ft.,High,Good,Timed Report,,
2025-12-07 11:15:00,201.94 Ft.,High,Good,Timed Report,,
2025-12-07 10:15:00,201.93 Ft.,High,Good,Timed Report,,
2025-12-07 09:15:00,201.95 Ft.,High,Good,Timed Report,,
2025-12-07 04:15:00,201.93 Ft.,High,Good,Timed Report,,
2025-12-06 21:15:00,201.94 Ft.,High,Good,Timed Report,,
2025-12-06 20:15:00,201.96 Ft.,High,Good,Timed Report,,
2025-12-06 18:15:00,201.94 Ft.,High,Good,Timed Report,,
2025-12-06 09:15:00,201.96 Ft.,High,Good,Timed Report,,
2025-12-06 01:15:00,201.98 Ft.,High,Good,Timed Report,,
2025-12-05 18:15:00,201.99 Ft.,High,Good,Timed Report,,
2025-12-05 13:15:00,202.00 Ft.,High,Good,Timed Report,,
2025-12-05 07:00:00,202.02 Ft.,High,Good,Timed Report,,
2025-12-05 05:15:00,202.03 Ft.,High,Good,Timed Report,,
2025-12-05 04:00:00,202.01 Ft.,High,Good,Timed Report,,
2025-12-05 02:15:00,202.03 Ft.,High,Good,Timed Report,,
2025-12-05 01:15:00,202.05 Ft.,High,Good,Timed Report,,
2025-12-05 00:15:00,202.02 Ft.,High,Good,Timed Report,,
2025-12-04 23:15:00,202.08 Ft.,High,Good,Timed Report,,
2025-12-04 22:00:00,202.03 Ft.,High,Good,Timed Report,,
2025-12-04 20:15:00,202.06 Ft.,High,Good,Timed Report,,
2025-12-04 19:15:00,202.02 Ft.,High,Good,Timed Report,,
2025-12-04 18:15:00,202.08 Ft.,High,Good,Timed Report,,
2025-12-04 17:00:00,202.01 Ft.,High,Good,Timed Report,,
2025-12-04 16:00:00,202.06 Ft.,High,Good,Timed Report,,
2025-12-04 15:15:00,202.09 Ft.,High,Good,Timed Report,,
2025-12-04 14:15:00,202.02 Ft.,High,Good,Timed Report,,
2025-12-04 13:15:00,202.06 Ft.,High,Good,Timed Report,,
2025-12-04 12:00:00,202.04 Ft.,High,Good,Timed Report,,
2025-12-04 10:15:00,202.10 Ft.,High,Good,Timed Report,,
2025-12-04 09:00:00,202.07 Ft.,High,Good,Timed Report,,
2025-12-04 05:00:00,202.09 Ft.,High,Good,Timed Report,,
2025-12-04 04:00:00,202.08 Ft.,High,Good,Timed Report,,
2025-12-04 03:00:00,202.10 Ft.,High,Good,Timed Report,,
2025-12-04 00:00:00,202.07 Ft.,High,Good,Timed Report,,
2025-12-03 23:00:00,202.03 Ft.,High,Good,Timed Report,,
2025-12-03 22:00:00,202.02 Ft.,High,Good,Timed Report,,
2025-12-03 21:00:00,202.00 Ft.,High,Good,Timed Report,,
2025-12-03 17:15:00,201.99 Ft.,High,Good,Timed Report,,
2025-12-03 16:15:00,202.01 Ft.,High,Good,Timed Report,,
2025-12-03 14:00:00,201.98 Ft.,High,Good,Timed Report,,
2025-12-03 13:00:00,202.01 Ft.,High,Good,Timed Report,,
2025-12-03 10:30:00,202.02 Ft.,High,Good,Timed Report,,
2025-12-03 03:15:00,202.03 Ft.,High,Good,Timed Report,,
2025-12-02 22:15:00,202.06 Ft.,High,Good,Timed Report,,
2025-12-02 19:15:00,202.07 Ft.,High,Good,Timed Report,,
2025-12-02 16:15:00,202.08 Ft.,High,Good,Timed Report,,
2025-12-02 14:15:00,202.06 Ft.,High,Good,Timed Report,,
2025-12-02 13:15:00,202.07 Ft.,High,Good,Timed Report,,
2025-12-02 11:15:00,202.11 Ft.,High,Good,Timed Report,,
2025-12-02 10:15:00,202.09 Ft.,High,Good,Timed Report,,
