Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-06 04:30:00,203.36 Ft.,High,Good,Timed Report,,
2025-12-06 01:30:00,203.38 Ft.,High,Good,Timed Report,,
2025-12-05 23:30:00,203.39 Ft.,High,Good,Timed Report,,
2025-12-05 21:30:00,203.40 Ft.,High,Good,Timed Report,,
2025-12-05 17:30:00,203.42 Ft.,High,Good,Timed Report,,
2025-12-05 13:30:00,203.44 Ft.,High,Good,Timed Report,,
2025-12-05 09:30:00,203.45 Ft.,High,Good,Timed Report,,
2025-12-05 07:30:00,203.46 Ft.,High,Good,Timed Report,,
2025-12-05 06:30:00,203.51 Ft.,High,Good,Timed Report,,
2025-12-05 03:30:00,203.48 Ft.,High,Good,Timed Report,,
2025-12-05 01:30:00,203.49 Ft.,High,Good,Timed Report,,
2025-12-04 17:30:00,203.50 Ft.,High,Good,Timed Report,,
2025-12-04 15:30:00,203.51 Ft.,High,Good,Timed Report,,
2025-12-04 10:30:00,203.49 Ft.,High,Good,Timed Report,,
2025-12-04 09:30:00,203.48 Ft.,High,Good,Timed Report,,
2025-12-04 08:30:00,203.46 Ft.,High,Good,Timed Report,,
2025-12-04 06:30:00,203.45 Ft.,High,Good,Timed Report,,
2025-12-04 05:30:00,203.44 Ft.,High,Good,Timed Report,,
2025-12-04 01:30:00,203.43 Ft.,High,Good,Timed Report,,
2025-12-04 00:30:00,203.41 Ft.,High,Good,Timed Report,,
2025-12-03 22:30:00,203.40 Ft.,High,Good,Timed Report,,
2025-12-03 20:30:00,203.39 Ft.,High,Good,Timed Report,,
2025-12-03 17:30:00,203.40 Ft.,High,Good,Timed Report,,
2025-12-03 14:30:00,203.42 Ft.,High,Good,Timed Report,,
2025-12-03 12:30:00,203.44 Ft.,High,Good,Timed Report,,
2025-12-03 10:30:00,203.46 Ft.,High,Good,Timed Report,,
2025-12-03 08:30:00,203.47 Ft.,High,Good,Timed Report,,
2025-12-03 07:30:00,203.48 Ft.,High,Good,Timed Report,,
2025-12-03 05:30:00,203.50 Ft.,High,Good,Timed Report,,
2025-12-03 04:30:00,203.51 Ft.,High,Good,Timed Report,,
2025-12-03 03:30:00,203.52 Ft.,High,Good,Timed Report,,
2025-12-03 01:30:00,203.55 Ft.,High,Good,Timed Report,,
2025-12-03 00:30:00,203.56 Ft.,High,Good,Timed Report,,
2025-12-02 23:30:00,203.57 Ft.,High,Good,Timed Report,,
2025-12-02 22:30:00,203.58 Ft.,High,Good,Timed Report,,
2025-12-02 21:30:00,203.59 Ft.,High,Good,Timed Report,,
2025-12-02 20:30:00,203.61 Ft.,High,Good,Timed Report,,
2025-12-02 18:30:00,203.64 Ft.,High,Good,Timed Report,,
2025-12-02 17:30:00,203.65 Ft.,High,Good,Timed Report,,
2025-12-02 16:30:00,203.66 Ft.,High,Good,Timed Report,,
2025-12-02 15:30:00,203.65 Ft.,High,Good,Timed Report,,
2025-12-02 14:30:00,203.69 Ft.,High,Good,Timed Report,,
2025-12-02 13:30:00,203.71 Ft.,High,Good,Timed Report,,
