Time,Value,State,Quality,Reason,Status,Suppression Type
2025-08-19 22:32:09.288,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:31:53.357,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:31:38.321,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:31:23.278,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:31:08.398,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:30:53.280,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:30:38.317,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:30:23.349,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:30:08.672,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:29:53.285,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:29:38.240,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:29:23.269,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:29:08.246,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:28:53.229,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:28:52.576,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:28:23.442,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:28:08.240,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:27:53.367,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:27:38.239,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:27:23.279,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:27:08.240,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:26:53.196,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:26:38.310,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:26:23.207,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:26:08.245,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:25:53.510,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:25:38.655,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:25:23.361,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:25:08.240,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:24:53.191,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:24:38.234,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:24:23.200,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:24:08.160,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:23:53.350,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:23:38.273,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:23:23.199,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:23:08.193,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:22:53.193,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:22:38.161,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:22:23.357,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:22:08.160,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:21:53.279,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:21:38.159,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:21:23.198,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:21:08.159,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:20:53.120,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:20:38.323,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:20:23.118,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:20:08.575,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:19:53.120,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:19:38.160,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:19:23.284,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:19:08.076,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:18:53.201,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:18:38.080,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:18:23.110,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:18:08.414,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:17:53.118,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:17:38.083,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:17:23.921,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:17:08.082,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:16:53.201,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:16:38.151,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:16:23.041,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:16:08.081,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:15:53.120,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:15:38.080,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:15:23.120,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:15:08.088,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:14:53.038,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:14:38.150,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:14:23.121,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:14:08.080,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:13:53.041,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:13:38.071,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:13:34.560,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:13:08.003,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:12:53.032,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:12:38.079,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:12:23.040,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:12:08.079,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:11:53.029,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:11:37.995,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:11:23.199,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:11:07.999,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:10:53.113,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:10:38.010,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:10:23.044,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:10:08.087,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:09:56.534,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:09:38.009,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:09:23.120,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:09:08.232,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:08:52.800,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:08:38.000,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:08:22.950,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:08:07.997,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:07:52.958,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:07:37.921,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:07:22.978,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:07:07.926,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:06:52.953,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:06:37.917,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:06:22.950,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:06:07.919,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:05:52.958,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:05:37.955,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:05:23.047,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:05:07.919,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:04:52.801,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:04:37.999,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:04:22.951,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:04:07.918,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:03:53.055,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:03:37.910,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:03:22.959,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:03:07.999,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:02:52.960,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:02:37.908,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:02:22.878,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:02:07.919,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:01:52.878,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:01:37.910,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:01:23.520,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:01:07.927,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:00:52.886,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:00:38.576,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:00:22.869,1.71 In.,High High,Good,Timed Report,,
2025-08-19 22:00:07.838,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:59:52.869,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:59:37.841,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:59:22.913,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:59:07.998,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:58:52.798,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:58:37.849,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:58:22.878,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:58:07.828,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:57:52.800,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:57:37.840,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:57:22.880,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:57:07.913,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:56:52.879,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:56:37.838,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:56:22.798,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:56:07.829,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:55:52.878,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:55:37.758,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:55:22.717,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:55:07.918,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:54:52.833,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:54:37.759,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:54:22.951,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:54:07.999,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:53:52.790,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:53:49.519,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:53:22.790,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:53:07.915,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:52:52.720,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:52:37.751,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:52:36.015,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:52:07.760,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:51:52.796,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:51:37.750,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:51:22.879,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:51:07.764,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:50:52.958,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:50:37.768,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:50:22.808,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:50:07.758,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:49:52.721,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:49:37.838,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:49:22.718,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:49:07.678,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:48:52.709,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:48:37.840,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:48:22.958,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:48:07.990,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:47:52.790,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:47:37.633,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:47:22.735,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:47:07.760,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:46:52.710,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:46:37.772,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:46:22.799,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:46:07.839,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:45:52.800,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:45:37.711,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:45:22.719,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:45:07.668,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:44:52.727,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:44:37.678,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:44:22.640,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:44:07.828,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:43:52.799,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:43:37.681,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:43:22.640,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:43:07.672,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:42:52.640,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:42:37.599,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:42:22.638,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:42:07.758,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:41:52.673,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:41:37.840,1.71 In.,High High,Good,Timed Report,,
2025-08-19 21:41:22.630,1.71 In.,High High,Good,Timed Report,,
