Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-14 20:02:37.574,.10 In.,Normal,Good,Value Change,,
2025-12-14 19:02:35.447,.10 In.,Normal,Good,Value Change,,
2025-12-14 18:32:34.378,.10 In.,Normal,Good,Value Change,,
2025-12-14 17:02:31.080,.10 In.,Normal,Good,Value Change,,
2025-12-14 16:02:28.902,.10 In.,Normal,Good,Value Change,,
2025-12-14 14:02:24.669,.10 In.,Normal,Good,Value Change,,
2025-12-14 13:32:23.555,.08 In.,Normal,Good,Value Change,,
2025-12-14 13:02:22.501,.11 In.,Normal,Good,Value Change,,
2025-12-14 12:32:21.434,.09 In.,Normal,Good,Value Change,,
2025-12-14 12:02:20.324,.10 In.,Normal,Good,Value Change,,
2025-12-14 11:32:19.257,.09 In.,Normal,Good,Value Change,,
2025-12-14 11:02:18.197,.10 In.,Normal,Good,Value Change,,
2025-12-14 10:32:17.135,.08 In.,Normal,Good,Value Change,,
2025-12-14 10:02:16.026,.10 In.,Normal,Good,Value Change,,
2025-12-14 09:32:14.919,.10 In.,Normal,Good,Value Change,,
2025-12-14 09:02:13.906,.10 In.,Normal,Good,Value Change,,
2025-12-14 08:32:12.749,.10 In.,Normal,Good,Value Change,,
2025-12-14 08:02:11.737,.10 In.,Normal,Good,Value Change,,
2025-12-14 07:02:09.538,.10 In.,Normal,Good,Value Change,,
2025-12-14 06:32:08.483,.10 In.,Normal,Good,Value Change,,
2025-12-14 06:02:07.375,.09 In.,Normal,Good,Value Change,,
2025-12-14 05:02:05.252,.10 In.,Normal,Good,Value Change,,
2025-12-14 04:32:04.195,.13 In.,Normal,Good,Value Change,,
2025-12-14 04:02:05.802,.10 In.,Normal,Good,Value Change,,
2025-12-14 03:32:04.794,.10 In.,Normal,Good,Value Change,,
2025-12-14 03:02:03.722,.10 In.,Normal,Good,Value Change,,
2025-12-14 02:32:02.561,.10 In.,Normal,Good,Value Change,,
2025-12-14 01:01:59.417,.10 In.,Normal,Good,Value Change,,
2025-12-14 00:31:58.253,.11 In.,Normal,Good,Value Change,,
2025-12-13 23:31:56.115,.10 In.,Normal,Good,Value Change,,
2025-12-13 22:01:52.877,.11 In.,Normal,Good,Value Change,,
2025-12-13 20:01:48.624,.10 In.,Normal,Good,Value Change,,
2025-12-13 19:31:47.530,.10 In.,Normal,Good,Value Change,,
2025-12-13 16:31:41.023,.10 In.,Normal,Good,Value Change,,
2025-12-13 16:01:39.997,.10 In.,Normal,Good,Value Change,,
2025-12-13 15:01:37.828,.10 In.,Normal,Good,Value Change,,
2025-12-13 14:31:36.709,.10 In.,Normal,Good,Value Change,,
2025-12-13 13:31:34.629,.10 In.,Normal,Good,Value Change,,
2025-12-13 13:01:33.502,.10 In.,Normal,Good,Value Change,,
2025-12-13 12:31:32.381,.10 In.,Normal,Good,Value Change,,
2025-12-13 12:01:31.368,.11 In.,Normal,Good,Value Change,,
2025-12-13 10:01:27.023,.10 In.,Normal,Good,Value Change,,
2025-12-13 06:31:19.449,.11 In.,Normal,Good,Value Change,,
2025-12-13 05:31:17.322,.10 In.,Normal,Good,Value Change,,
2025-12-13 05:01:16.213,.11 In.,Normal,Good,Value Change,,
2025-12-13 04:31:15.199,.10 In.,Normal,Good,Value Change,,
2025-12-13 04:01:15.169,.11 In.,Normal,Good,Value Change,,
